Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,ECNFee,P / L,
09:43:57,TSLA,SS,373.55,32,SMRT,BEST,U11649201,Short,260626008214.0,0,11.88,
10:01:50,TSLA,S,375.24,31,SMRT,BEST,U11649201,Margin,260626011933.0,0,-5.18,
11:10:38,FCEL,SS,24.98,592,SMRT,NASD,U11649201,Short,260626018600.0,0,0.00,
11:10:38,FCEL,SS,24.98,100,SMRT,NASD,U11649201,Short,260626018600.0,0,0.00,
11:10:37,FCEL,SS,24.98,258,SMRT,NASD,U11649201,Short,260626018600.0,0,0.00,
11:10:37,FCEL,SS,24.98,923,SMRT,NASD,U11649201,Short,260626018600.0,0,0.00,
11:10:37,FCEL,SS,24.98,50,SMRT,NASD,U11649201,Short,260626018600.0,0,0.00,
09:43:41,TSLA,SS,373.65,32,SMRT,BEST,U11649201,Short,260626008142.0,0,15.08,
09:43:41,TSLA,SS,373.65,32,SMRT,BEST,U11649201,Short,260626008142.0,0,15.08,
11:10:04,ILLR,S,4.36,1785,SMRT,NASD,U11649201,Margin,260626018566.0,0,-104.53,
10:05:16,MU,B,1186.29,13,SMRT,BEST,U11649201,Margin,260626012421.0,0,0.00,
10:05:16,MU,B,1186.29,14,SMRT,BEST,U11649201,Margin,260626012421.0,0,0.00,
09:31:55,HOOD,B,95.18,200,SMRT,BEST,U11649201,Margin,260626004904.0,0,0.00,
10:01:18,TSLA,S,375.915,31,SMRT,BEST,U11649201,Margin,260626011859.0,0,15.74,
09:31:55,HOOD,B,95.18,60,SMRT,BEST,U11649201,Margin,260626004904.0,0,0.00,
10:01:18,TSLA,SS,375.915,62,SMRT,BEST,U11649201,Short,260626011857.0,0,31.48,
10:09:58,MU,SS,1192.71,9,SMRT,BEST,U11649201,Short,260626013036.0,0,65.18,
09:38:36,TSLA,B,372.05,72,SMRT,BEST,U11649201,Margin,260626006932.0,0,0.00,
10:13:47,MU,B,1195.78,15,SMRT,BEST,U11649201,Margin,260626013587.0,0,0.00,
10:13:47,MU,B,1195.78,16,SMRT,BEST,U11649201,Margin,260626013587.0,0,0.00,
09:31:43,HOOD,B,95.2451,147,SMRT,BEST,U11649201,Margin,260626004837.0,0,-45.58,
09:56:25,MU,SS,1157.2732,28,SMRT,BEST,U11649201,Short,260626010757.0,0,139.81,
09:56:25,MU,S,1157.099,22,SMRT,BEST,U11649201,Margin,260626010756.0,0,106.02,
09:56:25,MU,S,1157.09,6,SMRT,BEST,U11649201,Margin,260626010756.0,0,28.86,
09:47:22,MU,B,1150.05,19,SMRT,NASD,U11649201,Margin,260626009114.0,0,0.00,
09:47:22,MU,B,1150.05,8,SMRT,NASD,U11649201,Margin,260626009114.0,0,0.00,
10:09:11,MU,SS,1194.465,8,SMRT,BEST,U11649201,Short,260626012960.0,0,71.98,
09:31:36,HOOD,SS,94.935,74,SMRT,BEST,U11649201,Short,260626004799.0,0,0.00,
10:09:10,MU,SS,1194.31,17,SMRT,NASD,U11649201,Short,260626012958.0,0,150.32,
09:31:36,HOOD,SS,94.935,73,SMRT,BEST,U11649201,Short,260626004798.0,0,0.00,
09:31:36,HOOD,SS,94.935,1,SMRT,BEST,U11649201,Short,260626004798.0,0,0.01,
10:21:37,MU,B,1191.99,11,SMRT,BEST,U11649201,Margin,260626014627.0,0,0.00,
09:31:32,HOOD,SS,94.98,73,SMRT,BEST,U11649201,Short,260626004777.0,0,4.02,
11:07:59,ILLR,B,4.42,65,SMRT,PEAR,U11649201,Margin,260626018412.0,0,0.00,
09:31:32,HOOD,S,94.98,73,SMRT,BEST,U11649201,Margin,260626004775.0,0,4.01,
11:07:59,ILLR,B,4.42,600,SMRT,PEAR,U11649201,Margin,260626018412.0,0,0.00,
11:07:59,ILLR,B,4.42,135,SMRT,PEAR,U11649201,Margin,260626018412.0,0,0.00,
11:07:59,ILLR,B,4.418,585,SMRT,BEST,U11649201,Margin,260626018412.0,0,0.00,
11:07:59,ILLR,B,4.4165,400,SMRT,BEST,U11649201,Margin,260626018412.0,0,0.00,
09:43:14,TSLA,B,373.17,100,SMRT,BEST,U11649201,Margin,260626007982.0,0,0.00,
09:43:14,TSLA,B,373.21,28,SMRT,BEST,U11649201,Margin,260626007982.0,0,0.00,
09:36:16,HOOD,S,95.04,10,SMRT,BEST,U11649201,Margin,260626006318.0,0,-7.22,
09:36:16,HOOD,S,95.08,100,SMRT,BEST,U11649201,Margin,260626006318.0,0,-68.18,
09:56:05,MU,B,1152.28,56,SMRT,BEST,U11649201,Margin,260626010704.0,0,0.00,
10:21:02,MU,S,1188.375,18,SMRT,BEST,U11649201,Margin,260626014552.0,0,59.31,
10:16:54,MU,SS,1186.69,41,SMRT,BEST,U11649201,Short,260626013970.0,0,-231.83,
10:16:54,MU,SS,1186.7,17,SMRT,BEST,U11649201,Short,260626013970.0,0,-95.96,
10:08:32,MU,SS,1197.88,14,SMRT,BEST,U11649201,Short,260626012841.0,0,173.77,
09:40:13,TSLA,S,371.655,36,SMRT,BEST,U11649201,Margin,260626007312.0,0,-14.22,
09:40:13,TSLA,S,371.655,36,SMRT,BEST,U11649201,Margin,260626007312.0,0,-14.22,
09:31:21,HOOD,B,94.925,147,SMRT,BEST,U11649201,Margin,260626004710.0,0,0.00,
10:00:15,TSLA,B,375.4063,94,SMRT,BEST,U11649201,Margin,260626011645.0,0,0.00,
10:00:15,TSLA,B,375.41,30,SMRT,BEST,U11649201,Margin,260626011645.0,0,0.00,
11:06:56,FCEL,B,25.24,433,SMRT,MEMX,U11649201,Margin,260626018343.0,0,-73.61,
11:06:56,FCEL,B,25.24,167,SMRT,BEST,U11649201,Margin,260626018343.0,0,-28.39,
10:43:09,MU,S,1165.89,21,SMRT,BEST,U11649201,Margin,260626016742.0,0,-14.70,
11:06:56,FCEL,B,25.24,633,SMRT,BEST,U11649201,Margin,260626018343.0,0,-107.61,
11:06:56,FCEL,B,25.23,100,SMRT,BEST,U11649201,Margin,260626018343.0,0,-16.00,
09:36:02,HOOD,B,95.78,10,SMRT,BEST,U11649201,Margin,260626006229.0,0,0.00,
09:36:02,HOOD,B,95.76,93,SMRT,BEST,U11649201,Margin,260626006229.0,0,0.00,
09:36:02,HOOD,B,95.76,7,SMRT,BEST,U11649201,Margin,260626006229.0,0,0.00,
10:20:39,MU,B,1185.08,18,SMRT,BEST,U11649201,Margin,260626014439.0,0,0.00,
10:02:58,MU,B,1184.41,21,SMRT,BEST,U11649201,Margin,260626012097.0,0,0.00,
09:49:01,MU,B,1136.64,54,SMRT,BEST,U11649201,Margin,260626009522.0,0,-33.37,
09:48:58,MU,SS,1136.009,27,SMRT,BEST,U11649201,Short,260626009510.0,0,0.00,
09:48:58,MU,SS,1136.035,27,SMRT,BEST,U11649201,Short,260626009508.0,0,0.00,
09:48:58,MU,S,1136.04,27,SMRT,BEST,U11649201,Margin,260626009506.0,0,-378.27,
09:32:44,HOOD,S,94.55,160,SMRT,BEST,U11649201,Margin,260626005190.0,0,-100.80,
09:32:44,HOOD,S,94.55,40,SMRT,BEST,U11649201,Margin,260626005190.0,0,-25.20,
09:32:44,HOOD,S,94.55,60,SMRT,BEST,U11649201,Margin,260626005190.0,0,-37.80,
